"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2007,2,"Colorectal","Counts",909,0,882.055383557941
2007,2,"Colorectal","ltr",0.0939029581611892,0,NA
2007,2,"Colorectal","Rates",69.8381865580014,0,67.6053799635334
2007,2,"Leukaemia","Counts",229,0,202.86529481429
2007,2,"Leukaemia","ltr",0.022389378789564,0,NA
2007,2,"Leukaemia","Rates",18.1645445499549,0,15.888611639332
2007,2,"Lung","Counts",449,0,509.7715858273
2007,2,"Lung","ltr",0.0516273635734236,0,NA
2007,2,"Lung","Rates",35.1683022246823,0,40.0798012227417
2007,2,"Lymphoma","Counts",303,0,284.645338838542
2007,2,"Lymphoma","ltr",0.0262965878975373,0,NA
2007,2,"Lymphoma","Rates",23.9183287493104,0,22.5340850652808
2007,2,"Melanoma","Counts",805,0,800.140913413269
2007,2,"Melanoma","ltr",0.0642597307223063,0,NA
2007,2,"Melanoma","Rates",63.3996888727427,0,62.5112212449913
2007,2,"Pancreatic","Counts",236,0,185.509803921565
2007,2,"Pancreatic","ltr",0.0211027395228407,0,NA
2007,2,"Pancreatic","Rates",18.4499275583883,0,14.3822874494281
2007,3,"All cancers","Counts",15070,0,14948.6238770454
2007,3,"All cancers","ltr",0.540159603263746,0,NA
2007,3,"All cancers","Rates",600.814529349118,0,600.043595779868
2007,3,"Colorectal","Counts",1955,0,1941.89010989157
2007,3,"Colorectal","ltr",0.102479048095469,0,NA
2007,3,"Colorectal","Rates",78.2508769886222,0,78.6703695184319
2007,3,"Leukaemia","Counts",590,0,489.997243106954
2007,3,"Leukaemia","ltr",0.0303121637173042,0,NA
2007,3,"Leukaemia","Rates",23.9708957740431,0,19.9279053164009
2007,3,"Lung","Counts",1292,0,1384.5839761899
2007,3,"Lung","ltr",0.0735857468682504,0,NA
2007,3,"Lung","Rates",52.3154263048234,0,55.4594869763032
2007,3,"Lymphoma","Counts",645,0,603.486756110419
2007,3,"Lymphoma","ltr",0.0300476142104649,0,NA
2007,3,"Lymphoma","Rates",26.3054626484648,0,24.7669711338266
2007,3,"Melanoma","Counts",1934,0,1932.60000000001
2007,3,"Melanoma","ltr",0.0864863088000997,0,NA
2007,3,"Melanoma","Rates",77.7229056150208,0,77.3062981933351
2007,3,"Pancreatic","Counts",440,0,388.066666666666
2007,3,"Pancreatic","ltr",0.0196839153705948,0,NA
2007,3,"Pancreatic","Rates",17.7368027601631,0,15.5750015300224
2008,1,"All cancers","Counts",9035,0,8857.12287965984
2008,1,"All cancers","ltr",0.627839943530701,0,NA
2008,1,"All cancers","Rates",733.229398018982,0,713.834056387318
2008,1,"Colorectal","Counts",995,0,1079.90109890111
2008,1,"Colorectal","ltr",0.112081088355701,0,NA
2008,1,"Colorectal","Rates",81.4872076257203,0,88.492539950435
2008,1,"Leukaemia","Counts",436,0,309.101479189653
2008,1,"Leukaemia","ltr",0.0423738369452407,0,NA
2008,1,"Leukaemia","Rates",36.1925609257107,0,25.4471972322695
2008,1,"Lung","Counts",865,0,873.145854835659
2008,1,"Lung","ltr",0.106124101529885,0,NA
2008,1,"Lung","Rates",71.843232770411,0,72.8500808557751
2008,1,"Lymphoma","Counts",273,0,336.36154110925
2008,1,"Lymphoma","ltr",0.0255855145604387,0,NA
2008,1,"Lymphoma","Rates",21.8917613857463,0,27.4292813935327
2008,1,"Melanoma","Counts",1277,0,1186.752167403
2008,1,"Melanoma","ltr",0.12025711635766,0,NA
2008,1,"Melanoma","Rates",103.388168418305,0,95.4702047708524
2008,1,"Pancreatic","Counts",220,0,207.450549450554
2008,1,"Pancreatic","ltr",0.01765055724679,0,NA
2008,1,"Pancreatic","Rates",18.2514792197244,0,17.1360234873185
2008,1,"Prostate","Counts",2646,0,2565.60843000748
2008,1,"Prostate","ltr",0.249200261408569,0,NA
2008,1,"Prostate","Rates",208.879664943806,0,202.940922961807
2008,2,"All cancers","Counts",6704,0,6704.35428460546
2008,2,"All cancers","ltr",0.449599732255544,0,NA
2008,2,"All cancers","Rates",500.463309453492,0,499.73955553515
2008,2,"Breast (female)","Counts",1955,0,1838.21978021981
2008,2,"Breast (female)","ltr",0.146245011477741,0,NA
2008,2,"Breast (female)","Rates",146.735631301071,0,138.296262229074
2008,2,"Colorectal","Counts",937,0,892.115239078928
2008,2,"Colorectal","ltr",0.0876099949178701,0,NA
2008,2,"Colorectal","Rates",70.0339601277406,0,66.5077960833537
2008,2,"Leukaemia","Counts",285,0,203.161062517317
2008,2,"Leukaemia","ltr",0.0212383050522392,0,NA
2008,2,"Leukaemia","Rates",21.4443025518918,0,15.5912997690159
2008,2,"Lung","Counts",599,0,541.593051255571
2008,2,"Lung","ltr",0.0582760240313114,0,NA
2008,2,"Lung","Rates",43.9640427312211,0,40.6844318867513
2008,2,"Lymphoma","Counts",250,0,298.067423461529
2008,2,"Lymphoma","ltr",0.0217079372474205,0,NA
2008,2,"Lymphoma","Rates",17.7921196965731,0,22.7398793191505
2008,2,"Melanoma","Counts",852,0,824.41992317323
2008,2,"Melanoma","ltr",0.0625014347585018,0,NA
2008,2,"Melanoma","Rates",64.9548465818227,0,62.7343650193151
2008,2,"Pancreatic","Counts",178,0,193.098039215682
2008,2,"Pancreatic","ltr",0.0167574925150412,0,NA
2008,2,"Pancreatic","Rates",12.8437654586807,0,14.4678432469143
2008,3,"All cancers","Counts",15739,0,15465.5125211003
2008,3,"All cancers","ltr",0.542386529923361,0,NA
2008,3,"All cancers","Rates",609.05007361323,0,605.913938424578
2008,3,"Colorectal","Counts",1932,0,1970.26373626194
2008,3,"Colorectal","ltr",0.0988604020728567,0,NA
2008,3,"Colorectal","Rates",75.2782230762243,0,77.0685697157746
2008,3,"Leukaemia","Counts",721,0,508.723968889656
2008,3,"Leukaemia","ltr",0.0308840139720259,0,NA
2008,3,"Leukaemia","Rates",27.9954515198993,0,20.0163824455257
2008,3,"Lung","Counts",1464,0,1442.49826190418
2008,3,"Lung","ltr",0.0807765701371516,0,NA
2008,3,"Lung","Rates",56.8169915842585,0,56.0108354970796
2008,3,"Lymphoma","Counts",523,0,634.428964571974
2008,3,"Lymphoma","ltr",0.0240309056045157,0,NA
2008,3,"Lymphoma","Rates",20.2298476572371,0,25.0444451187414
2008,3,"Melanoma","Counts",2129,0,2014.30909090908
2008,3,"Melanoma","ltr",0.0899223203080878,0,NA
2008,3,"Melanoma","Rates",82.9139036352541,0,78.1860814591444
2008,3,"Pancreatic","Counts",398,0,396.866666666665
2008,3,"Pancreatic","ltr",0.0176114107346197,0,NA
2008,3,"Pancreatic","Rates",15.5578229933079,0,15.4862245022386
2009,1,"All cancers","Counts",9171,0,9173.78647764907
