"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2006,1,"Prostate","ltr",0.0591079992761494,0,NA
2006,1,"Prostate","Rates",41.878201588263,0,42.0856079091335
2006,2,"All cancers","Counts",2208,0,2184.41623667547
2006,2,"All cancers","ltr",0.202518485619758,0,NA
2006,2,"All cancers","Rates",169.720313394536,0,168.800126826605
2006,2,"Breast(female)","Counts",367,0,371.396796794875
2006,2,"Breast(female)","ltr",0.0322832595562866,0,NA
2006,2,"Breast(female)","Rates",28.5626634774574,0,28.9913379840725
2006,2,"Colorectal","Counts",261,0,315.588923289969
2006,2,"Colorectal","ltr",0.029287907338659,0,NA
2006,2,"Colorectal","Rates",20.5644750277098,0,24.3189103021204
2006,2,"Leukaemia","Counts",89,0,106.989510489508
2006,2,"Leukaemia","ltr",0.0050803371741851,0,NA
2006,2,"Leukaemia","Rates",6.92739501568303,0,8.37481757201789
2006,2,"Lung","Counts",408,0,403.651964399901
2006,2,"Lung","ltr",0.0446225319609883,0,NA
2006,2,"Lung","Rates",32.2931630466711,0,32.0858834279691
2006,2,"Lymphoma","Counts",116,0,126.403164774753
2006,2,"Lymphoma","ltr",0.00928323262520736,0,NA
2006,2,"Lymphoma","Rates",8.90466546151555,0,9.81401385849992
2006,2,"Melanoma","Counts",139,0,120.170966632268
2006,2,"Melanoma","ltr",0.0108631496322092,0,NA
2006,2,"Melanoma","Rates",11.0054778912823,0,9.46396292474397
2006,2,"Pancreatic","Counts",158,0,181.500000000001
2006,2,"Pancreatic","ltr",0.0115525631842966,0,NA
2006,2,"Pancreatic","Rates",12.2995010396893,0,14.0210945444583
2006,3,"All cancers","Counts",5166,0,5210.03543171647
2006,3,"All cancers","ltr",0.261334985376306,0,NA
2006,3,"All cancers","Rates",214.95759578519,0,216.381114096716
2006,3,"Colorectal","Counts",697,0,745.644650843877
2006,3,"Colorectal","ltr",0.0401112026454447,0,NA
2006,3,"Colorectal","Rates",29.2372120797537,0,30.9136441859969
2006,3,"Leukaemia","Counts",254,0,267.040871185123
2006,3,"Leukaemia","ltr",0.010696137556728,0,NA
2006,3,"Leukaemia","Rates",10.7214594011411,0,10.9330871736552
2006,3,"Lung","Counts",1175,0,1192.29514964037
2006,3,"Lung","ltr",0.0714114162667726,0,NA
2006,3,"Lung","Rates",49.3161395197886,0,49.1369685602106
2006,3,"Lymphoma","Counts",269,0,267.197454421389
2006,3,"Lymphoma","ltr",0.0132051406595796,0,NA
2006,3,"Lymphoma","Rates",11.3195857503139,0,11.2116509557206
2006,3,"Melanoma","Counts",324,0,297.674937454581
2006,3,"Melanoma","ltr",0.0135401195594368,0,NA
2006,3,"Melanoma","Rates",13.2949877027653,0,12.366889128075
2006,3,"Pancreatic","Counts",286,0,330.985781115504
2006,3,"Pancreatic","ltr",0.012369397988677,0,NA
2006,3,"Pancreatic","Rates",12.0035630435479,0,13.9166758446123
2007,1,"All cancers","Counts",3136,0,3095.20330237568
2007,1,"All cancers","ltr",0.327558299663999,0,NA
2007,1,"All cancers","Rates",278.021291858628,0,273.085966662755
2007,1,"Colorectal","Counts",412,0,431.514963880564
2007,1,"Colorectal","ltr",0.0505621736595,0,NA
2007,1,"Colorectal","Rates",35.411656477437,0,37.5426791676606
2007,1,"Leukaemia","Counts",143,0,155.407980736211
2007,1,"Leukaemia","ltr",0.0114878333410063,0,NA
2007,1,"Leukaemia","Rates",12.4017690724522,0,13.9023923775673
2007,1,"Lung","Counts",791,0,775.344341245269
2007,1,"Lung","ltr",0.0970614534970973,0,NA
2007,1,"Lung","Rates",69.1197506399896,0,67.2764257378321
2007,1,"Lymphoma","Counts",107,0,143.214310285516
2007,1,"Lymphoma","ltr",0.0112074069507184,0,NA
2007,1,"Lymphoma","Rates",10.0500659414192,0,12.7320560411353
2007,1,"Melanoma","Counts",128,0,188.787878788175
2007,1,"Melanoma","ltr",0.0175496701802159,0,NA
2007,1,"Melanoma","Rates",11.8192791929279,0,16.219114200826
2007,1,"Pancreatic","Counts",169,0,174.742515957018
2007,1,"Pancreatic","ltr",0.024012305849106,0,NA
2007,1,"Pancreatic","Rates",14.3067983842,0,14.402766328445
2007,1,"Prostate","Counts",466,0,454.835913312691
2007,1,"Prostate","ltr",0.056655003653626,0,NA
2007,1,"Prostate","Rates",44.2076657693463,0,42.3757317124333
2007,2,"All cancers","Counts",2215,0,2241.10147919281
2007,2,"All cancers","ltr",0.200467124923578,0,NA
2007,2,"All cancers","Rates",165.936846145404,0,167.611160553772
2007,2,"Breast(female)","Counts",437,0,377.650442518198
2007,2,"Breast(female)","ltr",0.0407243812083375,0,NA
2007,2,"Breast(female)","Rates",33.2242525906536,0,28.5667344845233
2007,2,"Colorectal","Counts",390,0,320.680770555027
2007,2,"Colorectal","ltr",0.0379825180525415,0,NA
2007,2,"Colorectal","Rates",29.0129738651404,0,23.9938754641794
2007,2,"Leukaemia","Counts",91,0,112.325174825171
2007,2,"Leukaemia","ltr",0.00720434178511042,0,NA
2007,2,"Leukaemia","Rates",7.11403008598017,0,8.5616348125958
2007,2,"Lung","Counts",431,0,421.354874296938
2007,2,"Lung","ltr",0.0452695037273576,0,NA
2007,2,"Lung","Rates",33.6829078135212,0,32.5585090534193
2007,2,"Lymphoma","Counts",77,0,127.85311317519
2007,2,"Lymphoma","ltr",0.00327287217304306,0,NA
2007,2,"Lymphoma","Rates",5.53512551744302,0,9.69398800817595
2007,2,"Melanoma","Counts",129,0,122.651874785002
2007,2,"Melanoma","ltr",0.0110104942505237,0,NA
2007,2,"Melanoma","Rates",9.67630768320713,0,9.42070719861827
2007,2,"Pancreatic","Counts",209,0,183.035714285715
2007,2,"Pancreatic","ltr",0.0226123741368089,0,NA
2007,2,"Pancreatic","Rates",16.2536981602371,0,13.8783555192671
2007,3,"All cancers","Counts",5351,0,5336.30478156169
2007,3,"All cancers","ltr",0.261790238920115,0,NA
2007,3,"All cancers","Rates",215.910298301081,0,214.397441568685
2007,3,"Colorectal","Counts",802,0,752.195734435074
2007,3,"Colorectal","ltr",0.0438841111924845,0,NA
2007,3,"Colorectal","Rates",32.173469663107,0,30.3365324245921
2007,3,"Leukaemia","Counts",234,0,272.761741964906
2007,3,"Leukaemia","ltr",0.00925002362738703,0,NA
2007,3,"Leukaemia","Rates",9.26629944006623,0,10.9547570906852
2007,3,"Lung","Counts",1222,0,1210.6780185772
2007,3,"Lung","ltr",0.0695287220287413,0,NA
2007,3,"Lung","Rates",49.576708349716,0,49.1980851703896
2007,3,"Lymphoma","Counts",184,0,271.067423461503
2007,3,"Lymphoma","ltr",0.00682275157643064,0,NA
2007,3,"Lymphoma","Rates",7.55604493339026,0,11.0689786231862
2007,3,"Melanoma","Counts",257,0,308.549808647211
2007,3,"Melanoma","ltr",0.0138424566015742,0,NA
2007,3,"Melanoma","Rates",10.4892873443248,0,12.5501185020348
2007,3,"Pancreatic","Counts",378,0,343.687366380855
2007,3,"Pancreatic","ltr",0.0231582589932879,0,NA
2007,3,"Pancreatic","Rates",15.4375417348019,0,13.9924908293974
2008,1,"All cancers","Counts",3111,0,3164.78740970263
2008,1,"All cancers","ltr",0.320644046801874,0,NA
2008,1,"All cancers","Rates",268.054540672184,0,270.994957679563
2008,1,"Colorectal","Counts",405,0,432.974200206625
2008,1,"Colorectal","ltr",0.0488984117369,0,NA
2008,1,"Colorectal","Rates",34.3292422512012,0,36.6851977809321
2008,1,"Leukaemia","Counts",170,0,158.430684554599
2008,1,"Leukaemia","ltr",0.0203401227612667,0,NA
2008,1,"Leukaemia","Rates",15.0157890689515,0,13.7414535492646
2008,1,"Lung","Counts",797,0,779.513587891295
